pkmn_id|name|stat|effort|transformar_datetime
10114|defense|85|0|2024-08-17 12:10:02.328438
10114|special-attack|125|2|2024-08-17 12:10:02.328438
10114|special-defense|75|0|2024-08-17 12:10:02.328438
10114|speed|45|0|2024-08-17 12:10:02.328438
10115|hp|60|0|2024-08-17 12:10:02.328438
10115|attack|80|0|2024-08-17 12:10:02.328438
10115|defense|110|2|2024-08-17 12:10:02.328438
10115|special-attack|50|0|2024-08-17 12:10:02.328438
10115|special-defense|80|0|2024-08-17 12:10:02.328438
10115|speed|45|0|2024-08-17 12:10:02.328438
10116|hp|72|0|2024-08-17 12:10:02.328438
10116|attack|95|0|2024-08-17 12:10:02.328438
10116|defense|67|0|2024-08-17 12:10:02.328438
10116|special-attack|103|0|2024-08-17 12:10:02.328438
10116|special-defense|71|0|2024-08-17 12:10:02.328438
10116|speed|122|3|2024-08-17 12:10:02.328438
10117|hp|72|0|2024-08-17 12:10:02.328438
10117|attack|145|0|2024-08-17 12:10:02.328438
10117|defense|67|0|2024-08-17 12:10:02.328438
10117|special-attack|153|0|2024-08-17 12:10:02.328438
10117|special-defense|71|0|2024-08-17 12:10:02.328438
10117|speed|132|3|2024-08-17 12:10:02.328438
10118|hp|54|3|2024-08-17 12:10:02.328438
10118|attack|100|0|2024-08-17 12:10:02.328438
10118|defense|71|0|2024-08-17 12:10:02.328438
10118|special-attack|61|0|2024-08-17 12:10:02.328438
10118|special-defense|85|0|2024-08-17 12:10:02.328438
10118|speed|115|0|2024-08-17 12:10:02.328438
10119|hp|108|3|2024-08-17 12:10:02.328438
10119|attack|100|0|2024-08-17 12:10:02.328438
10119|defense|121|0|2024-08-17 12:10:02.328438
10119|special-attack|81|0|2024-08-17 12:10:02.328438
10119|special-defense|95|0|2024-08-17 12:10:02.328438
10119|speed|95|0|2024-08-17 12:10:02.328438
10120|hp|216|3|2024-08-17 12:10:02.328438
10120|attack|100|0|2024-08-17 12:10:02.328438
10120|defense|121|0|2024-08-17 12:10:02.328438
10120|special-attack|91|0|2024-08-17 12:10:02.328438
10120|special-defense|95|0|2024-08-17 12:10:02.328438
10120|speed|85|0|2024-08-17 12:10:02.328438
10121|hp|88|0|2024-08-17 12:10:02.328438
10121|attack|110|2|2024-08-17 12:10:02.328438
10121|defense|60|0|2024-08-17 12:10:02.328438
10121|special-attack|55|0|2024-08-17 12:10:02.328438
10121|special-defense|60|0|2024-08-17 12:10:02.328438
10121|speed|45|0|2024-08-17 12:10:02.328438
10122|hp|77|0|2024-08-17 12:10:02.328438
10122|attack|70|0|2024-08-17 12:10:02.328438
10122|defense|90|0|2024-08-17 12:10:02.328438
10122|special-attack|145|3|2024-08-17 12:10:02.328438
10122|special-defense|75|0|2024-08-17 12:10:02.328438
10122|speed|43|0|2024-08-17 12:10:02.328438
10123|hp|75|0|2024-08-17 12:10:02.328438
10123|attack|70|0|2024-08-17 12:10:02.328438
10123|defense|70|0|2024-08-17 12:10:02.328438
10123|special-attack|98|2|2024-08-17 12:10:02.328438
10123|special-defense|70|0|2024-08-17 12:10:02.328438
10123|speed|93|0|2024-08-17 12:10:02.328438
10124|hp|75|0|2024-08-17 12:10:02.328438
10124|attack|70|0|2024-08-17 12:10:02.328438
10124|defense|70|0|2024-08-17 12:10:02.328438
10124|special-attack|98|2|2024-08-17 12:10:02.328438
10124|special-defense|70|0|2024-08-17 12:10:02.328438
10124|speed|93|0|2024-08-17 12:10:02.328438
10125|hp|75|0|2024-08-17 12:10:02.328438
10125|attack|70|0|2024-08-17 12:10:02.328438
10125|defense|70|0|2024-08-17 12:10:02.328438
10125|special-attack|98|2|2024-08-17 12:10:02.328438
10125|special-defense|70|0|2024-08-17 12:10:02.328438
10125|speed|93|0|2024-08-17 12:10:02.328438
10126|hp|85|0|2024-08-17 12:10:02.328438
10126|attack|115|2|2024-08-17 12:10:02.328438
10126|defense|75|0|2024-08-17 12:10:02.328438
10126|special-attack|55|0|2024-08-17 12:10:02.328438
10126|special-defense|75|0|2024-08-17 12:10:02.328438
10126|speed|82|0|2024-08-17 12:10:02.328438
10127|hp|45|1|2024-08-17 12:10:02.328438
10127|attack|140|0|2024-08-17 12:10:02.328438
10127|defense|130|0|2024-08-17 12:10:02.328438
10127|special-attack|140|0|2024-08-17 12:10:02.328438
10127|special-defense|135|0|2024-08-17 12:10:02.328438
10127|speed|30|0|2024-08-17 12:10:02.328438
10128|hp|70|0|2024-08-17 12:10:02.328438
10128|attack|105|2|2024-08-17 12:10:02.328438
10128|defense|90|0|2024-08-17 12:10:02.328438
10128|special-attack|80|0|2024-08-17 12:10:02.328438
10128|special-defense|90|0|2024-08-17 12:10:02.328438
10128|speed|45|0|2024-08-17 12:10:02.328438
10129|hp|68|0|2024-08-17 12:10:02.328438
10129|attack|64|0|2024-08-17 12:10:02.328438
10129|defense|60|0|2024-08-17 12:10:02.328438
10129|special-attack|111|0|2024-08-17 12:10:02.328438
10129|special-defense|60|0|2024-08-17 12:10:02.328438
10129|speed|117|2|2024-08-17 12:10:02.328438
10130|hp|60|0|2024-08-17 12:10:02.328438
10130|attack|60|0|2024-08-17 12:10:02.328438
10130|defense|100|1|2024-08-17 12:10:02.328438
10130|special-attack|60|0|2024-08-17 12:10:02.328438
10130|special-defense|100|1|2024-08-17 12:10:02.328438
10130|speed|60|0|2024-08-17 12:10:02.328438
10131|hp|60|0|2024-08-17 12:10:02.328438
10131|attack|60|0|2024-08-17 12:10:02.328438
10131|defense|100|1|2024-08-17 12:10:02.328438
10131|special-attack|60|0|2024-08-17 12:10:02.328438
10131|special-defense|100|1|2024-08-17 12:10:02.328438
10131|speed|60|0|2024-08-17 12:10:02.328438
10132|hp|60|0|2024-08-17 12:10:02.328438
10132|attack|60|0|2024-08-17 12:10:02.328438
10132|defense|100|1|2024-08-17 12:10:02.328438
10132|special-attack|60|0|2024-08-17 12:10:02.328438
10132|special-defense|100|1|2024-08-17 12:10:02.328438
10132|speed|60|0|2024-08-17 12:10:02.328438
10133|hp|60|0|2024-08-17 12:10:02.328438
10133|attack|60|0|2024-08-17 12:10:02.328438
10133|defense|100|1|2024-08-17 12:10:02.328438
10133|special-attack|60|0|2024-08-17 12:10:02.328438
10133|special-defense|100|1|2024-08-17 12:10:02.328438
10133|speed|60|0|2024-08-17 12:10:02.328438
10134|hp|60|0|2024-08-17 12:10:02.328438
10134|attack|60|0|2024-08-17 12:10:02.328438
10134|defense|100|1|2024-08-17 12:10:02.328438
10134|special-attack|60|0|2024-08-17 12:10:02.328438
10134|special-defense|100|1|2024-08-17 12:10:02.328438
10134|speed|60|0|2024-08-17 12:10:02.328438
10135|hp|60|0|2024-08-17 12:10:02.328438
10135|attack|60|0|2024-08-17 12:10:02.328438
10135|defense|100|1|2024-08-17 12:10:02.328438
10135|special-attack|60|0|2024-08-17 12:10:02.328438
10135|special-defense|100|1|2024-08-17 12:10:02.328438
10135|speed|60|0|2024-08-17 12:10:02.328438
10136|hp|60|0|2024-08-17 12:10:02.328438
10136|attack|100|1|2024-08-17 12:10:02.328438
10136|defense|60|0|2024-08-17 12:10:02.328438
10136|special-attack|100|1|2024-08-17 12:10:02.328438
10136|special-defense|60|0|2024-08-17 12:10:02.328438
10136|speed|120|0|2024-08-17 12:10:02.328438
10137|hp|60|0|2024-08-17 12:10:02.328438
10137|attack|100|1|2024-08-17 12:10:02.328438
10137|defense|60|0|2024-08-17 12:10:02.328438
10137|special-attack|100|1|2024-08-17 12:10:02.328438
10137|special-defense|60|0|2024-08-17 12:10:02.328438
10137|speed|120|0|2024-08-17 12:10:02.328438
10138|hp|60|0|2024-08-17 12:10:02.328438
10138|attack|100|1|2024-08-17 12:10:02.328438
10138|defense|60|0|2024-08-17 12:10:02.328438
10138|special-attack|100|1|2024-08-17 12:10:02.328438
10138|special-defense|60|0|2024-08-17 12:10:02.328438
10138|speed|120|0|2024-08-17 12:10:02.328438
10139|hp|60|0|2024-08-17 12:10:02.328438
10139|attack|100|1|2024-08-17 12:10:02.328438
10139|defense|60|0|2024-08-17 12:10:02.328438
10139|special-attack|100|1|2024-08-17 12:10:02.328438
10139|special-defense|60|0|2024-08-17 12:10:02.328438
10139|speed|120|0|2024-08-17 12:10:02.328438
10140|hp|60|0|2024-08-17 12:10:02.328438
10140|attack|100|1|2024-08-17 12:10:02.328438
10140|defense|60|0|2024-08-17 12:10:02.328438
10140|special-attack|100|1|2024-08-17 12:10:02.328438
10140|special-defense|60|0|2024-08-17 12:10:02.328438
10140|speed|120|0|2024-08-17 12:10:02.328438
10141|hp|60|0|2024-08-17 12:10:02.328438
10141|attack|100|1|2024-08-17 12:10:02.328438
10141|defense|60|0|2024-08-17 12:10:02.328438
10141|special-attack|100|1|2024-08-17 12:10:02.328438
10141|special-defense|60|0|2024-08-17 12:10:02.328438
10141|speed|120|0|2024-08-17 12:10:02.328438
10142|hp|60|0|2024-08-17 12:10:02.328438
10142|attack|100|1|2024-08-17 12:10:02.328438
10142|defense|60|0|2024-08-17 12:10:02.328438
10142|special-attack|100|1|2024-08-17 12:10:02.328438
10142|special-defense|60|0|2024-08-17 12:10:02.328438
10142|speed|120|0|2024-08-17 12:10:02.328438
10143|hp|55|0|2024-08-17 12:10:02.328438
10143|attack|90|0|2024-08-17 12:10:02.328438
10143|defense|80|0|2024-08-17 12:10:02.328438
10143|special-attack|50|0|2024-08-17 12:10:02.328438
10143|special-defense|105|2|2024-08-17 12:10:02.328438
10143|speed|96|0|2024-08-17 12:10:02.328438
10144|hp|55|0|2024-08-17 12:10:02.328438
10144|attack|90|0|2024-08-17 12:10:02.328438
10144|defense|80|0|2024-08-17 12:10:02.328438
10144|special-attack|50|0|2024-08-17 12:10:02.328438
10144|special-defense|105|2|2024-08-17 12:10:02.328438
10144|speed|96|0|2024-08-17 12:10:02.328438
10145|hp|55|0|2024-08-17 12:10:02.328438
10145|attack|90|0|2024-08-17 12:10:02.328438
10145|defense|80|0|2024-08-17 12:10:02.328438
10145|special-attack|50|0|2024-08-17 12:10:02.328438
10145|special-defense|105|2|2024-08-17 12:10:02.328438
10145|speed|96|0|2024-08-17 12:10:02.328438
10146|hp|75|0|2024-08-17 12:10:02.328438
10146|attack|110|0|2024-08-17 12:10:02.328438
10146|defense|125|3|2024-08-17 12:10:02.328438
10146|special-attack|100|0|2024-08-17 12:10:02.328438
10146|special-defense|105|0|2024-08-17 12:10:02.328438
10146|speed|85|0|2024-08-17 12:10:02.328438
10147|hp|80|0|2024-08-17 12:10:02.328438
10147|attack|95|0|2024-08-17 12:10:02.328438
10147|defense|115|0|2024-08-17 12:10:02.328438
10147|special-attack|130|3|2024-08-17 12:10:02.328438
10147|special-defense|115|0|2024-08-17 12:10:02.328438
10147|speed|65|0|2024-08-17 12:10:02.328438
10148|hp|35|0|2024-08-17 12:10:02.328438
10148|attack|55|0|2024-08-17 12:10:02.328438
10148|defense|40|0|2024-08-17 12:10:02.328438
10148|special-attack|50|0|2024-08-17 12:10:02.328438
10148|special-defense|50|0|2024-08-17 12:10:02.328438
10148|speed|90|2|2024-08-17 12:10:02.328438
10149|hp|60|0|2024-08-17 12:10:02.328438
10149|attack|80|0|2024-08-17 12:10:02.328438
10149|defense|110|2|2024-08-17 12:10:02.328438
10149|special-attack|50|0|2024-08-17 12:10:02.328438
10149|special-defense|80|0|2024-08-17 12:10:02.328438
10149|speed|45|0|2024-08-17 12:10:02.328438
10150|hp|60|0|2024-08-17 12:10:02.328438
10150|attack|55|0|2024-08-17 12:10:02.328438
10150|defense|60|0|2024-08-17 12:10:02.328438
10150|special-attack|95|0|2024-08-17 12:10:02.328438
10150|special-defense|70|0|2024-08-17 12:10:02.328438
10150|speed|124|2|2024-08-17 12:10:02.328438
10151|hp|45|0|2024-08-17 12:10:02.328438
10151|attack|65|1|2024-08-17 12:10:02.328438
10151|defense|40|0|2024-08-17 12:10:02.328438
10151|special-attack|30|0|2024-08-17 12:10:02.328438
10151|special-defense|40|0|2024-08-17 12:10:02.328438
10151|speed|60|0|2024-08-17 12:10:02.328438
10152|hp|75|0|2024-08-17 12:10:02.328438
10152|attack|117|2|2024-08-17 12:10:02.328438
10152|defense|65|0|2024-08-17 12:10:02.328438
10152|special-attack|55|0|2024-08-17 12:10:02.328438
10152|special-defense|65|0|2024-08-17 12:10:02.328438
10152|speed|110|0|2024-08-17 12:10:02.328438
10153|hp|68|0|2024-08-17 12:10:02.328438
10153|attack|70|0|2024-08-17 12:10:02.328438
10153|defense|92|0|2024-08-17 12:10:02.328438
10153|special-attack|50|0|2024-08-17 12:10:02.328438
10153|special-defense|132|2|2024-08-17 12:10:02.328438
10153|speed|42|0|2024-08-17 12:10:02.328438
10154|hp|65|0|2024-08-17 12:10:02.328438
10154|attack|98|2|2024-08-17 12:10:02.328438
10154|defense|63|0|2024-08-17 12:10:02.328438
10154|special-attack|40|0|2024-08-17 12:10:02.328438
10154|special-defense|73|0|2024-08-17 12:10:02.328438
10154|speed|96|0|2024-08-17 12:10:02.328438
10155|hp|97|0|2024-08-17 12:10:02.328438
10155|attack|157|3|2024-08-17 12:10:02.328438
10155|defense|127|0|2024-08-17 12:10:02.328438
10155|special-attack|113|0|2024-08-17 12:10:02.328438
10155|special-defense|109|0|2024-08-17 12:10:02.328438
10155|speed|77|0|2024-08-17 12:10:02.328438
10156|hp|97|0|2024-08-17 12:10:02.328438
10156|attack|113|0|2024-08-17 12:10:02.328438
10156|defense|109|0|2024-08-17 12:10:02.328438
10156|special-attack|157|3|2024-08-17 12:10:02.328438
10156|special-defense|127|0|2024-08-17 12:10:02.328438
10156|speed|77|0|2024-08-17 12:10:02.328438
10157|hp|97|0|2024-08-17 12:10:02.328438
10157|attack|167|1|2024-08-17 12:10:02.328438
10157|defense|97|0|2024-08-17 12:10:02.328438
10157|special-attack|167|1|2024-08-17 12:10:02.328438
10157|special-defense|97|0|2024-08-17 12:10:02.328438
10157|speed|129|1|2024-08-17 12:10:02.328438
10158|hp|45|0|2024-08-17 12:10:02.328438
10158|attack|80|0|2024-08-17 12:10:02.328438
10158|defense|50|0|2024-08-17 12:10:02.328438
10158|special-attack|75|0|2024-08-17 12:10:02.328438
10158|special-defense|60|0|2024-08-17 12:10:02.328438
10158|speed|120|2|2024-08-17 12:10:02.328438
10159|hp|65|0|2024-08-17 12:10:02.328438
10159|attack|75|0|2024-08-17 12:10:02.328438
10159|defense|70|0|2024-08-17 12:10:02.328438
10159|special-attack|65|0|2024-08-17 12:10:02.328438
10159|special-defense|85|1|2024-08-17 12:10:02.328438
10159|speed|75|0|2024-08-17 12:10:02.328438
10160|hp|35|0|2024-08-17 12:10:02.328438
10160|attack|55|0|2024-08-17 12:10:02.328438
10160|defense|40|0|2024-08-17 12:10:02.328438
10160|special-attack|50|0|2024-08-17 12:10:02.328438
10160|special-defense|50|0|2024-08-17 12:10:02.328438
10160|speed|90|2|2024-08-17 12:10:02.328438
10161|hp|50|0|2024-08-17 12:10:02.328438
10161|attack|65|1|2024-08-17 12:10:02.328438
10161|defense|55|0|2024-08-17 12:10:02.328438
10161|special-attack|40|0|2024-08-17 12:10:02.328438
10161|special-defense|40|0|2024-08-17 12:10:02.328438
10161|speed|40|0|2024-08-17 12:10:02.328438
10162|hp|50|0|2024-08-17 12:10:02.328438
10162|attack|85|0|2024-08-17 12:10:02.328438
10162|defense|55|0|2024-08-17 12:10:02.328438
10162|special-attack|65|0|2024-08-17 12:10:02.328438
10162|special-defense|65|0|2024-08-17 12:10:02.328438
10162|speed|90|1|2024-08-17 12:10:02.328438
10163|hp|65|0|2024-08-17 12:10:02.328438
10163|attack|100|0|2024-08-17 12:10:02.328438
10163|defense|70|0|2024-08-17 12:10:02.328438
10163|special-attack|80|0|2024-08-17 12:10:02.328438
10163|special-defense|80|0|2024-08-17 12:10:02.328438
10163|speed|105|2|2024-08-17 12:10:02.328438
10164|hp|90|1|2024-08-17 12:10:02.328438
10164|attack|65|0|2024-08-17 12:10:02.328438
10164|defense|65|0|2024-08-17 12:10:02.328438
10164|special-attack|40|0|2024-08-17 12:10:02.328438
10164|special-defense|40|0|2024-08-17 12:10:02.328438
10164|speed|15|0|2024-08-17 12:10:02.328438
10165|hp|95|0|2024-08-17 12:10:02.328438
10165|attack|100|2|2024-08-17 12:10:02.328438
10165|defense|95|0|2024-08-17 12:10:02.328438
10165|special-attack|100|0|2024-08-17 12:10:02.328438
10165|special-defense|70|0|2024-08-17 12:10:02.328438
10165|speed|30|0|2024-08-17 12:10:02.328438
10166|hp|52|0|2024-08-17 12:10:02.328438
10166|attack|95|1|2024-08-17 12:10:02.328438
10166|defense|55|0|2024-08-17 12:10:02.328438
10166|special-attack|58|0|2024-08-17 12:10:02.328438
10166|special-defense|62|0|2024-08-17 12:10:02.328438
10166|speed|55|0|2024-08-17 12:10:02.328438
10167|hp|65|0|2024-08-17 12:10:02.328438
10167|attack|90|0|2024-08-17 12:10:02.328438
10167|defense|120|2|2024-08-17 12:10:02.328438
10167|special-attack|85|0|2024-08-17 12:10:02.328438
10167|special-defense|70|0|2024-08-17 12:10:02.328438
10167|speed|60|0|2024-08-17 12:10:02.328438
10168|hp|50|0|2024-08-17 12:10:02.328438
10168|attack|65|0|2024-08-17 12:10:02.328438
10168|defense|65|0|2024-08-17 12:10:02.328438
10168|special-attack|90|0|2024-08-17 12:10:02.328438
10168|special-defense|90|0|2024-08-17 12:10:02.328438
10168|speed|100|2|2024-08-17 12:10:02.328438
10169|hp|90|0|2024-08-17 12:10:02.328438
10169|attack|85|0|2024-08-17 12:10:02.328438
10169|defense|85|0|2024-08-17 12:10:02.328438
10169|special-attack|125|3|2024-08-17 12:10:02.328438
10169|special-defense|100|0|2024-08-17 12:10:02.328438
10169|speed|95|0|2024-08-17 12:10:02.328438
10170|hp|90|0|2024-08-17 12:10:02.328438
10170|attack|125|3|2024-08-17 12:10:02.328438
10170|defense|90|0|2024-08-17 12:10:02.328438
10170|special-attack|85|0|2024-08-17 12:10:02.328438
10170|special-defense|90|0|2024-08-17 12:10:02.328438
10170|speed|100|0|2024-08-17 12:10:02.328438
10171|hp|90|0|2024-08-17 12:10:02.328438
10171|attack|85|0|2024-08-17 12:10:02.328438
10171|defense|90|0|2024-08-17 12:10:02.328438
10171|special-attack|100|0|2024-08-17 12:10:02.328438
10171|special-defense|125|3|2024-08-17 12:10:02.328438
10171|speed|90|0|2024-08-17 12:10:02.328438
10172|hp|95|0|2024-08-17 12:10:02.328438
10172|attack|65|0|2024-08-17 12:10:02.328438
10172|defense|80|0|2024-08-17 12:10:02.328438
10172|special-attack|110|0|2024-08-17 12:10:02.328438
10172|special-defense|110|2|2024-08-17 12:10:02.328438
10172|speed|30|0|2024-08-17 12:10:02.328438
10173|hp|60|0|2024-08-17 12:10:02.328438
10173|attack|55|0|2024-08-17 12:10:02.328438
10173|defense|100|0|2024-08-17 12:10:02.328438
10173|special-attack|65|0|2024-08-17 12:10:02.328438
10173|special-defense|100|1|2024-08-17 12:10:02.328438
10173|speed|30|0|2024-08-17 12:10:02.328438
10174|hp|38|0|2024-08-17 12:10:02.328438
10174|attack|30|0|2024-08-17 12:10:02.328438
10174|defense|41|0|2024-08-17 12:10:02.328438
10174|special-attack|30|0|2024-08-17 12:10:02.328438
10174|special-defense|41|0|2024-08-17 12:10:02.328438
10174|speed|60|1|2024-08-17 12:10:02.328438
10175|hp|78|0|2024-08-17 12:10:02.328438
10175|attack|70|0|2024-08-17 12:10:02.328438
10175|defense|61|0|2024-08-17 12:10:02.328438
10175|special-attack|50|0|2024-08-17 12:10:02.328438
10175|special-defense|61|0|2024-08-17 12:10:02.328438
10175|speed|100|2|2024-08-17 12:10:02.328438
10176|hp|70|0|2024-08-17 12:10:02.328438
10176|attack|90|1|2024-08-17 12:10:02.328438
10176|defense|45|0|2024-08-17 12:10:02.328438
10176|special-attack|15|0|2024-08-17 12:10:02.328438
10176|special-defense|45|0|2024-08-17 12:10:02.328438
10176|speed|50|0|2024-08-17 12:10:02.328438
10177|hp|105|0|2024-08-17 12:10:02.328438
10177|attack|140|2|2024-08-17 12:10:02.328438
10177|defense|55|0|2024-08-17 12:10:02.328438
10177|special-attack|30|0|2024-08-17 12:10:02.328438
10177|special-defense|55|0|2024-08-17 12:10:02.328438
10177|speed|95|0|2024-08-17 12:10:02.328438
10178|hp|105|0|2024-08-17 12:10:02.328438
10178|attack|160|0|2024-08-17 12:10:02.328438
10178|defense|55|0|2024-08-17 12:10:02.328438
10178|special-attack|30|2|2024-08-17 12:10:02.328438
10178|special-defense|55|0|2024-08-17 12:10:02.328438
10178|speed|135|0|2024-08-17 12:10:02.328438
10179|hp|38|0|2024-08-17 12:10:02.328438
10179|attack|55|0|2024-08-17 12:10:02.328438
10179|defense|85|1|2024-08-17 12:10:02.328438
10179|special-attack|30|0|2024-08-17 12:10:02.328438
10179|special-defense|65|0|2024-08-17 12:10:02.328438
10179|speed|30|0|2024-08-17 12:10:02.328438
10180|hp|109|2|2024-08-17 12:10:02.328438
10180|attack|81|0|2024-08-17 12:10:02.328438
10180|defense|99|0|2024-08-17 12:10:02.328438
10180|special-attack|66|0|2024-08-17 12:10:02.328438
10180|special-defense|84|0|2024-08-17 12:10:02.328438
10180|speed|32|0|2024-08-17 12:10:02.328438
10181|hp|54|3|2024-08-17 12:10:02.328438
10181|attack|100|0|2024-08-17 12:10:02.328438
10181|defense|71|0|2024-08-17 12:10:02.328438
10181|special-attack|61|0|2024-08-17 12:10:02.328438
10181|special-defense|85|0|2024-08-17 12:10:02.328438
10181|speed|115|0|2024-08-17 12:10:02.328438
10182|hp|70|0|2024-08-17 12:10:02.328438
10182|attack|85|0|2024-08-17 12:10:02.328438
10182|defense|55|0|2024-08-17 12:10:02.328438
10182|special-attack|85|0|2024-08-17 12:10:02.328438
10182|special-defense|95|2|2024-08-17 12:10:02.328438
10182|speed|85|0|2024-08-17 12:10:02.328438
10183|hp|70|0|2024-08-17 12:10:02.328438
10183|attack|85|0|2024-08-17 12:10:02.328438
10183|defense|55|0|2024-08-17 12:10:02.328438
10183|special-attack|85|0|2024-08-17 12:10:02.328438
10183|special-defense|95|2|2024-08-17 12:10:02.328438
10183|speed|85|0|2024-08-17 12:10:02.328438
10184|hp|75|0|2024-08-17 12:10:02.328438
10184|attack|98|0|2024-08-17 12:10:02.328438
10184|defense|70|0|2024-08-17 12:10:02.328438
10184|special-attack|114|2|2024-08-17 12:10:02.328438
10184|special-defense|70|0|2024-08-17 12:10:02.328438
10184|speed|75|0|2024-08-17 12:10:02.328438
